name,position,company,description,linkedin_url
Dewey Howell,,,"Vice President, Clinical Applications at First Databank (FDB)",https://www.linkedin.com/in/deweyhowell/
Gary Kaplan,Vice President of Operations,"Excel MSO, LLC","Vice President of Operations, Excel MSO LLC",https://www.linkedin.com/in/gary-kaplan-500b9847/
Francine Cummings,Vice President (VP),"Purple Communications, Inc","Senior Vice President (SVP), Acting Chief Operating Officer (COO), Telecommunications, Healthcare, Marketing",https://www.linkedin.com/in/francine-cummings/
Andrew Majit,"Regional Vice President of Sales, CA and HI",WidexUSA,,https://www.linkedin.com/in/andrewmajit/
Gary May,,,Vice President at Stanford Health Care/Stanford Children's Health,https://www.linkedin.com/in/gary-may-ba0a9310/
Eric Jolly,Vice President | Audit,CHAN Healthcare,Vice President Internal Audit at CHAN Healthcare | Healthcare risk consulting expert | Writer | Speaker,https://www.linkedin.com/in/jollyeric/
Tim Tight,Vice President of Finance,American Gas & Technology,"Vice President, Finance at American Gas & Technology",https://www.linkedin.com/in/timtight/
Stacey Culbreath,"Vice President, Perioperative Services",UCSF Medical Center,"Vice President, Perioperative Services",https://www.linkedin.com/in/stacey-culbreath-b5808050/
Tera Clizbe,"Vice President of Sales, National Labor and Trust",Anthem,"Vice President of Sales, National Labor and Trust",https://www.linkedin.com/in/tera-clizbe-47755611/
Michael Fink,Network Vice President of Facilities and Support Services,Hospitals & Health Systems,Network Vice President of Facilities - Hospitals and Health Systems -Facilities and Support Management,https://www.linkedin.com/in/michael-fink-a01879a/
Khar Kameda,,,Vice President of Investments at Sutter Health,https://www.linkedin.com/in/khar-kameda-2901014/
David Oppegard,,,"Vice President, Client Services at Sutter Physician Services",https://www.linkedin.com/in/david-oppegard-7825531/
Clifford L.,,,Vice President of Planning at Stanford Children's Health | Lucile Packard Children's Hospital Stanford,https://www.linkedin.com/in/clifford-l-1393331/
Zeinab Donner,,,Regional Vice President at Atria Senior Living,https://www.linkedin.com/in/zeinab-donner-14152891/
Max Reynolds,Vice President and Deputy General Counsel,John Muir Health,Senior Vice President & General Counsel,https://www.linkedin.com/in/max-reynolds-616aaba/
Gail White,,,Vice President Total Rewards at Dignity Health,https://www.linkedin.com/in/whitegail/
Derek Quinn,Vice President Audit and Compliance,John Muir Health,Vice President Audit & Compliance,https://www.linkedin.com/in/derek-quinn-6057b64/
Supina Mapon,"Senior Vice President, Advisory Services Business Practice Leader and Health Market Leader",CannonDesign,Senior Vice President at CannonDesign,https://www.linkedin.com/in/supina-mapon-8604a1/
Michael Ciullo,"Vice President, Sales & Marketing",MedaPoint,"Vice President, Sales & Marketing",https://www.linkedin.com/in/michael-ciullo-aa814640/
Paul Kulas,Regional Vice President Northern California Region,Adventist Health Physician Services,Regional Vice President of Physician Services at Adventist Health,https://www.linkedin.com/in/paul-kulas-9858073b/
Greg Brown,,,"Vice President, Legal Transactions at Sutter Health",https://www.linkedin.com/in/greg-brown-7354725/
Linda Lockyer,,,"Vice President, Enterprise Contracting at Cardinal Health",https://www.linkedin.com/in/linda-lockyer-bb851a1/
Keith Sannes,,,"Vice President, Internal Audit at Kaiser Permanente",https://www.linkedin.com/in/keith-sannes-4b855413/
"Jenna Fischer, CPPS","Vice President, Quality Improvement and Patient Safety",Hospital Council of Northern & Central California,"Vice President, Education, Quality and Patient Safety at Hospital Council of Northern & Central California",https://www.linkedin.com/in/jenna-fischer-cpps-804bb5b/
"Therese Crossett, MPA, PMP",,,"Vice President, Market Development at OptumCare",https://www.linkedin.com/in/therese-crossett-mpa-pmp-8a40aba/
Doug Lee,Vice President Client Engagement,Cotiviti,"Vice President Client Engagement at Cotiviti Healthcare, A Division of Cotiviti",https://www.linkedin.com/in/doug-lee-77a9315/
David Neapolitan,Vice President of Finance - University HealthCare Alliance,Stanford Health Care,Vice President of Finance - University HealthCare Alliance,https://www.linkedin.com/in/david-neapolitan-7412a95/
Jessica Friedeman,"Vice President, Solutions Engineering",eVariant,"Vice President, Solutions Engineering",https://www.linkedin.com/in/jessica-friedeman-67a4274/
"Trever Burgon, PhD",,,Vice President at QURE Healthcare,https://www.linkedin.com/in/treverburgon/
Kerry Policy Groth,"Vice President, North Bay Region","TheraCare, Inc.","Vice President, North Bay Region at TheraCare",https://www.linkedin.com/in/kerry-policy-groth-923134a4/
Joseph Cookinham,Territory Vice President Managed Services,McKesson,Territory Vice President Managed Services,https://www.linkedin.com/in/josephcookinham/
John Duncan,Senior Vice President of Government Relations,Western Dental,Senior Vice President of Government Relations for Western Dental,https://www.linkedin.com/in/john-duncan-1643247/
Aarti Shah,"Vice President, Rehabilitation Services",Windsor Healthcare/SnF Management,"Vice President, Rehabilitation Services at",https://www.linkedin.com/in/aarti-shah-9728312/
Enitan Adesanya,"Vice President, Risk Management & Compliance",Kaiser Permanente,Vice President and Risk Executive,https://www.linkedin.com/in/enitan-adesanya-81bb701/
John Carpentier,,,Vice President of Operations at Aegis Living,https://www.linkedin.com/in/john-carpentier-64a6aa1/
David Nix,,,Area Vice President of Sales at Z-Medica,https://www.linkedin.com/in/david-nix-6734149/
Greg Winters,,,Vice President at Cerner Corporation,https://www.linkedin.com/in/greg-winters-04ba078/
James Wade,,,Budget & Forecast Mgr - IT Finance Vice President at Bank of the West,https://www.linkedin.com/in/jameswade1/
Ishwari Venkataraman,Vice President Strategy Business Development,Alameda Health System,"Vice President, Strategic Planning and Business Development",https://www.linkedin.com/in/ishwari-venkataraman-941b6635/
Surinder Yadav,Vice President,CEP America,"Vice President, CEP America",https://www.linkedin.com/in/surinder-yadav-463b534/
Kimberly Jensen Moore,Regional Vice President Of Operations,"BriovaRx Home Infusion Solutions, formerly AxelaCare",Regional Vice President of Operations at BriovaRx Infusion Services (formerly AxelaCare),https://www.linkedin.com/in/kimberly-jensen-moore-2095202/
Maithy Nguyen,Internal Vice President,Volunteers for Medical Outreach,Internal Vice President of VMO,https://www.linkedin.com/in/maithy-nguyen-24717910a/
Matthew Beehler,NCR Associate Vice President of Strategy and Business Development,Adventist Health,"Associate Vice President of Strategy and Business Development at Adventist Health, Northern California Region",https://www.linkedin.com/in/matthew-beehler-26b47435/
Steve Huddleston,"Vice President, Public Affairs",NorthBay Healthcare,Vice President at NorthBay Healthcare,https://www.linkedin.com/in/steve-huddleston-a698b18/
Allison Everman,Vice President Marketing and Communications,HCA -Good Samaritan Hospital,"Vice President, Marketing and Communications at HCA-Good Samaritan Hospital",https://www.linkedin.com/in/allison-everman-b41667121/
Doreen Maples,Vice President Quality/Compliance,Stanford Health Care ValleyCare,Vice President Quality/Compliance at Stanford Health Care - ValleyCare,https://www.linkedin.com/in/doreen-maples-3bb58582/
Manoog Hadeshian,"Vice President, National Medicare Finance",Kaiser Permanente,"Vice President, National Medicare Finance - Analytic Services",https://www.linkedin.com/in/manoog-hadeshian-35335624/
Sarah Miller,"Vice President, Enterprise Transformation | Strategy Implementation/PMO Lead",Sutter Health,"Vice President, Enterprise Transformation | Strategy Implementation",https://www.linkedin.com/in/sarah-miller-45b88021/
Tom Wood,,,District Vice President at Kindred Healthcare,https://www.linkedin.com/in/tom-wood-59292b18/
Laura Kazaglis,Vice President of Primary Care Operations,John Muir Physician Network at John Muir Health,"Vice President, Primary Care Operations John Muir Physician Network",https://www.linkedin.com/in/laura-kazaglis-6846b712/
Kenneth Manzella,,,Vice President at Gentell,https://www.linkedin.com/in/kenneth-manzella-1a849a11/
Cole Hooper,Associate Vice President,MedeAnalytics,"Associate Vice President, Provider Services",https://www.linkedin.com/in/cole-hooper-73654a4/
Ken Diashyn,,,Vice President Business Development at Centre for Neuro Skills,https://www.linkedin.com/in/ken-diashyn-7909ba/
J. Patrick Smyth,,,Senior Vice President at Kaufman Hall,https://www.linkedin.com/in/j-patrick-smyth-8b340/
Susan McPherson,Vice President of Quality Assurance and Regulatory Affairs,Oakmont Senior Living,Vice President of Quality Assurance and Regulatory Affairs-Oakmont Senior Living,https://www.linkedin.com/in/susan-mcpherson-45559782/
Anita Zuniga,,,Vice President Patient Care Services Northern California at Kaiser Permanente,https://www.linkedin.com/in/anita-zuniga-8b869536/
JoAnn Yohn,,,"Vice President , RevWorks at Cerner Corporation",https://www.linkedin.com/in/joann-yohn-a523572b/
Deborah Sorondo,"Senior Vice President, Finance & Administration, Planned Parenthood Northern California",Planned Parenthood Federation of America,"Senior Vice President, Finance & Administration, Planned Parenthood Northern Californa",https://www.linkedin.com/in/deborah-sorondo-06645327/
Laura Milano,,,Vice President at Telecare Corporation,https://www.linkedin.com/in/laura-milano-7a50568/
Leslie Kelsay,,,"Vice-President, Marketing & Communications at Good Samaritan Hospital",https://www.linkedin.com/in/leslie-kelsay-9527147/
Kristen Ringer,Regional Vice President,Medline Industries,Regional Vice President,https://www.linkedin.com/in/kristen-ringer-6a64002/
Benson Yang,Area Vice President,Option Care,"Area Vice President, Operations",https://www.linkedin.com/in/benson-yang-275b4366/
Suzy Cliff,,,Revenue Cycle Vice President at Sutter Health,https://www.linkedin.com/in/suzy-cliff-81aa4362/
Debra Pendergast,,,Senior Vice President Patient Care Services at John Muir Health,https://www.linkedin.com/in/debra-pendergast-31085036/
Del France,"Vice President, Operations",GCX Corporation,Vice President of Operations at GCX,https://www.linkedin.com/in/del-france-a4012a15/
Kathie Campbell,Vice President Operations,"Hospital Systems, Inc (HSI)",Vice President Operations @ HSI,https://www.linkedin.com/in/kathie-campbell-5105578/
John J. Feldman Jr.,,,"Vice President at FIRM Revenue Cycle Management Services, Inc.",https://www.linkedin.com/in/johnjfeldmanjr/
Laurie Anderson,,,"Vice President, Clinical Operations at Paradigm Management Services, LLC",https://www.linkedin.com/in/laurie-anderson-5b01b52/
Philip Young,Vice President and Assistant General Counsel,Kaiser Foundation Health Plan,"Vice President, Assistant General Counsel and Practice Group Manager at Kaiser Foundation Health Plan",https://www.linkedin.com/in/philip-young-35262352/
Deborah Romer,"Vice President, National Service Quality",Kaiser Permanente,Vice President at Kaiser Permanente,https://www.linkedin.com/in/deborah-romer-b1558b44/
Christina Fernandez,,,Senior Vice President Mission Integration and Spirituality at Dignity Health,https://www.linkedin.com/in/christina-fernandez-a4751436/
Ted Goad,,,Vice President of Human Resources at Pathways Home Health & Hospice,https://www.linkedin.com/in/ted-goad-5b208115/
Jamie Thorpe,,,Vice President Business Development at TheraCare,https://www.linkedin.com/in/jamie-thorpe-5846a590/
Dwain Connolly,,,Vice President of FP&A at Telecare Corporation,https://www.linkedin.com/in/dwain-connolly-8979438/
Jake Reason,,,"Vice President, Medicare Set-Aside Services at EK Health Services",https://www.linkedin.com/in/jake-reason-b979717/
Martin Brotman,,,"Senior Vice President Education, Research & Philanthropy at Sutter Health",https://www.linkedin.com/in/martin-brotman-16145746/
Danit McBride,,,"Vice President at Chancellor Health Care, Inc.",https://www.linkedin.com/in/danit-mcbride-4884459/
Khaja Zafarullah,"Vice President, Marketing and Business Development",RemedyMD,"Vice President, marketing & Business Development",https://www.linkedin.com/in/khaja-zafarullah-807b351/
Roselyn Manalo-McCormack,,,"Vice President of Quality Assurance at Trinity Management Services Organization, LLC.",https://www.linkedin.com/in/roselyn-manalo-mccormack-422931126/
Diana Hatamian,Vice President of the Women's Club Water Polo Team,UC Davis Campus Recreation and Unions,Vice President of the Women's Club Water Polo Team at UC Davis Campus Recreation and Unions,https://www.linkedin.com/in/diana-hatamian/
Michelle Z.,Vice President,International Microfinance: Poverty Alleviation for Capital Sufficiency,Vice President and Co-founder at International Microfinance: Poverty Alleviation for Capital Sufficiency (IMPACS),https://www.linkedin.com/in/michelle-z-522781116/
Hong-Sze Yu,,,"Vice President, Board and Corporate Governance & Assistant Secretary at Kaiser Permanente",https://www.linkedin.com/in/hong-sze-yu-b9b19a85/
David Serrano Sewell,Regional Vice President,Hospital Council of Northern & Central California,"Regional Vice President, Hospital Council of Northern & Central California",https://www.linkedin.com/in/david-serrano-sewell-94a02047/
Michael Emard,,,"Vice President, Project Development at Brown & Toland Physicians",https://www.linkedin.com/in/michael-emard-90398546/
Rebecca Rozen,,,Regional Vice President at Hospital Council of Northern & Central California,https://www.linkedin.com/in/rebecca-rozen-b1415029/
"Angela Collins, RN MBA",,,Area Vice President of Operations - Hospice at Kindred at Home,https://www.linkedin.com/in/angelacollinsmba/
"Sally Saba MD, MBA","Vice President, Operations Performance and Compliance. Diversity and Inclusion.",Kaiser Permanente,"Vice President, Operations Performance and Compliance. Diversity and Inclusion. Kaiser Foundation Health Plan.",https://www.linkedin.com/in/sally-saba-md-mba-01838710/
Gregg Young,Vice President Health Systems,Vocera Communications,Vice President at Vocera Communications,https://www.linkedin.com/in/gregg-young-3488836/
Bill Bullard,,,Senior Vice President at The Abaris Group,https://www.linkedin.com/in/billbullard/
Mark Borer,Vice President of Quality Systems,Donor Network West,Vice President of Quality Systems at California Transplant Donor Network,https://www.linkedin.com/in/mark-borer-69a19081/
Laurel Shearer,,,Executive Vice President at Lumedx,https://www.linkedin.com/in/laurel-shearer-930b6618/
Kim Cox,,,Regional Vice President at United Healthcare,https://www.linkedin.com/in/kim-cox-b0784816/
Robert Drewniak,Vice President Strategy and Advisory Services,Hayes Management Consulting,Vice President at Hayes Management Consulting,https://www.linkedin.com/in/robert-drewniak-32b4064/
Lisa Koltun,,,Vice President at Kaiser Health Plan,https://www.linkedin.com/in/lisa-koltun-1623511/
Mary Ortalda,,,Vice President of Operations at SleepQuest,https://www.linkedin.com/in/mary-ortalda-7703/
Kitty Bruning,,,Vice President of Hospital Board at Mendocino Coast Health District,https://www.linkedin.com/in/kitty-bruning-aa0995b8/
Mike Sneper,"Founder, Executive Vice President","Forever Young Assisted Living, Inc.",Executive Vice President,https://www.linkedin.com/in/mike-sneper-a71a921/
Pat Wolfram,,,Vice President/Hospital Administrator at El Camino Hospital Los Gatos,https://www.linkedin.com/in/pat-wolfram-a693895a/
Shaun Collard,,,"Vice President, Clinical Operations at DaVita",https://www.linkedin.com/in/shaun-collard-9ab16b36/
Carolyn Dossa,"Vice President, Institutional Quality",Children's Hospital & Research Center,"Vice President, Institutional Quality & Family Support Services, UCSF Benioff Children's Hospital Oakland, CA",https://www.linkedin.com/in/carolyn-dossa-a8253b26/
Bill Aliski,,,"Vice President, Financial Operations at UnitedHealthcare Specialty Benefits, a UnitedHealth Group company",https://www.linkedin.com/in/bill-aliski-1707aa5/
"Patrick Loschke. MBA, RCP",Senior Vice President of Business Development,"Optimal Health Services, Inc","Senior Vice President of Business Development at Optimal Health Services, Inc and Hospital & Health Care Consultant",https://www.linkedin.com/in/patrick-loschke-mba-rcp-79557b3/
Richard Rubinstein,"Vice President, General Counsel",California Association of Public Hospitals,"Vice President, Legal Counsel at California Association of Public Hospitals",https://www.linkedin.com/in/richard-rubinstein-a7a6922/
Marcie Nicols,,,Vice President at FibroMyWay.org,https://www.linkedin.com/in/marcie-nicols-56983b105/
"Tiffani McKain, BSBA, MBA, MHA",,,"Area Vice President at Healogics, Inc.",https://www.linkedin.com/in/tiffani-mckain-bsba-mba-mha-82670a75/
Bronwyn Reece Calkins,Vice President of Home Health,Pathways Home Health & Hospice,Vice President of Home Health at Pathways Home Health and Hospice,https://www.linkedin.com/in/bronwyn-reece-calkins-62519620/
"Tammy Wallace, CPA",Vice President Finance for Physician Organizations,UCSF Medical Center,Vice President Finance for Physician Organizations at UCSF,https://www.linkedin.com/in/tammy-wallace-cpa-42844014/
Diane Friedmann,Vice President,Livewell Clinics,Vice President LiveWell Clinics,https://www.linkedin.com/in/dianefriedmann/
Seth Frohman,"Associate Vice President, Operations",Paradigm Management Services,"Associate Vice President, Operations, Paradigm Management Services",https://www.linkedin.com/in/seth-frohman-7520627/
Marian Maguire,Regional Vice President,Optum Health Behavioral Solutions,"Regional Vice President, Optum Operations",https://www.linkedin.com/in/marian-maguire-1b37934/
Heidi Runyon,Vice President of Billing and Collections,ProTransport-1,Vice President of Billing and Collections,https://www.linkedin.com/in/heidi-runyon-88268310a/
Erin Winter,,,Vice President of Operations at Hired Hands Homecare Inc,https://www.linkedin.com/in/erin-winter-20632a25/
Tu M. Tran,Associate Vice President,UC Office of the President-Div of ANR,Associate Vice President - UC Office of the President-Div of ANR,https://www.linkedin.com/in/tu-m-tran-9a26956/
Krna Catherine,,,Vice President at Stanford Health Care,https://www.linkedin.com/in/krna-catherine-a70562129/
Stephanie Yu,,,Vice President at Campus Rotaract Club of Davis,https://www.linkedin.com/in/stephanie-yu-3b308a77/
"Annie (Truong) Low, CPA","Staff Vice President, Medicare Business Planning and Implementation","Anthem, Inc.","Staff Vice President, Medicare Business Planning and Implementation at Anthem Inc.",https://www.linkedin.com/in/annie-truong-low-cpa-a026b78/
"Trina White MBA, FACHE, PT","Vice President of Operations, SEBMF",Sutter Health,Vice President of Operations,https://www.linkedin.com/in/trina-white-mba-fache-pt-b973a64/
"Darcy de Leon, MBA, MSA",,,Assistant Vice President at Frank R. Howard Memorial Hospital/Adventist Health,https://www.linkedin.com/in/darcy-de-leon-mba-msa-84026937/
"Abdul Hamamsy, Esq.",,,"Interim Vice President, Claims & Litigation at The Risk Authority Stanford",https://www.linkedin.com/in/abdul-hamamsy-esq-59a2bb5b/
Joe Spears,"Vice President, Finance ad Corporate Controller","Omnicell, Inc.","Vice President, Finance & Corporate Controller at Omnicell, Inc.",https://www.linkedin.com/in/joe-spears-80882172/
Sean Ayers,Regional Vice President of Sales & Marketing,Kindred Healthcare,Regional Vice President of Sales at Kindred Healthcare - Hospital Division,https://www.linkedin.com/in/sean-ayers-84347a8/
Mary Kay (MK) Murlas,,,Vice President at STAT Revenue,https://www.linkedin.com/in/mkmurlas/
Jeff Album,"Vice President, Public and Government Affairs",Delta Dental of California,"Vice President, Public and Government Affairs",https://www.linkedin.com/in/jeffalbum/
Michelle Brennan-Cooke,"Vice President, Clinical Strategy and Innovation",Magellan Behavioral Health,"Vice President, Clinical Strategy and Innovation",https://www.linkedin.com/in/michelle-brennan-cooke-7236a84/
Samir Lad,Vice President (Chief Architect) - Digital Architecture,GE Healthcare,Vice President (Chief Architect) - Digital Architecture,https://www.linkedin.com/in/samlad/
Deanna Thompson,Vice President of Sales,Apria Healthcare,Vice President of Strategic Relations at Apria Healthcare,https://www.linkedin.com/in/deanna-thompson-24585027/
Neal Miller,,,"Vice President, Multi-State, National Sales and Administration at Kaiser Permanente",https://www.linkedin.com/in/neal-miller-53656a7/
Aaron McPherson,Vice President of Operations,Center for Elders' Independence,Vice President of Operations,https://www.linkedin.com/in/aaron-mcpherson-a37a4227/
Marilyn Chow,Vice President,kasier Permanente,"Vice President, Patient Care Services, Kaiser Permanente",https://www.linkedin.com/in/marilyn-chow-0970119/
Marc Willard,Vice President,Humana,President at Transcend Insights,https://www.linkedin.com/in/marcwillard/
Aman Dhuper,Vice President Operations,Company Confidential,President & Chief Executive Officer,https://www.linkedin.com/in/aman-dhuper-6698b224/
Adriene Iverson,Vice President of Strategy and Business Development,Elder Care Alliance,President and CEO at Elder Care Alliance,https://www.linkedin.com/in/adrieneiverson/
John Romer,Senior Vice President,DaVita,President DaVita Rx,https://www.linkedin.com/in/john-romer-01637121/
Elna Tymes,Vice-chair,Mountain View Senior Advisory Committee,President at LTS Consultants LLC,https://www.linkedin.com/in/elna-tymes-32a6552/
Carsten Lunde,Vice President - Credentials Committee,MGPHO,,https://www.linkedin.com/in/carsten-lunde-14ba3a10/
David Odato,"Associate Vice Chancellor, Human Resources-UCSF, Senior Vice President, Human Resources-UCSF Health","University of California, San Francisco and UCSF Health",Associate Vice Chancellor Human Resources - UCSF,https://www.linkedin.com/in/david-odato-540705b/
Sean McCarthy,"Vice President, Operations",Vibra Healthcare,Divisional President at Vibra Healthcare,https://www.linkedin.com/in/sean-mccarthy-35888148/
Becca Teutle,Vice President,"Hospital Systems, Inc (HSI)","President at Hospital Systems, Inc (HSI)",https://www.linkedin.com/in/becca-teutle-973950b/
Vincent Johnson,Executive Vice President and Chief Operating Officer,UCSF Medical Center,Executive Vice President and Chief Operating Officer UCSF Health,https://www.linkedin.com/in/vincentjohnsonjr/
Sally Kaye Plank,,,Senior Vice President Organizational Accountability at Frontporch,https://www.linkedin.com/in/sally-kaye-plank-2716b615/
Daniel Morissette,Senior Executive Vice President/ Chief Financial Officer,Dignity Health,Senior Executive Vice President / CFO at Dignity Health,https://www.linkedin.com/in/danielmorissette/
Barbara Norman,"Vice President, Client Growth",Medtel.com,"Vice President, Client Growth -- Transforming Surgical Care Management; A New Class of Software.",https://www.linkedin.com/in/barbaranorman1/
Gabrielle Steigerwald,Vice President of Business Operations,Order of Omega,Undergraduate Research Assistant at Purdue University,https://www.linkedin.com/in/gabrielle-steigerwald-a26727104/
Jessica W.,Vice President,Interact District 5170,Student at Castro Valley High School,https://www.linkedin.com/in/jwong1111/
Kevin Hart,Vice President and Regional Business Information Officer - Northern California,Kaiser Permanente Information Technology,VP and Regional CIO - Northern California - Kaiser Permanente Information Technology,https://www.linkedin.com/in/kevin-hart-502954/
Jon Russell,Sr. Vice President Information Technology and Systems and CIO,John Muir Health,SVP | CIO | Analytics at John Muir Health,https://www.linkedin.com/in/jon-russell-4617b36/
Kristin Baker Spohn,Senior Vice President Business Development,Collective Health,SVP Business Development at Collective Health,https://www.linkedin.com/in/kristin-baker-spohn-8953762/
Srushti Vora,Vice President,Berkeley Women in Business,Recipient of 2016 Jengyee Prize- Leadership for a better world,https://www.linkedin.com/in/srushtivora/
Michael Morotti,Vice President,Simplee,Transforming the Patient Financial Experience,https://www.linkedin.com/in/mikemorotti/
Paul Greenall,"Senior Vice President, Strategy & Business Development",McKesson,"SVP, Strategy & Development at McKesson",https://www.linkedin.com/in/greenall/
Susan Moon,"Vice President, Digital Experience Center",Kaiser Permanente,"VP, Digital Experience Center @ Kaiser Permanente",https://www.linkedin.com/in/moonsusan/
Tom Witmer,"Vice President, Information Technology",Kaiser Foundation Health Plan,Senior Analytics and Technology Executive,https://www.linkedin.com/in/tomwitmer/
Mark Viden,"Vice President, Brand Marketing",Dignity Health,Brand Strategist and Marketer,https://www.linkedin.com/in/markviden/
Cynthia Lee,Bay Area Division Vice President Strategy and Business Development,Sutter Health,Sutter Health Bay Area VP of Strategy,https://www.linkedin.com/in/cynthia-lee-1377a113/
Amanda Goltz,"Vice President, Digital Innovation",BTG,Driving commercial models for digital health,https://www.linkedin.com/in/amandagoltz/
Anita Gupta,Vice President Of Product Management,Genos,Head of Product Management at Genos,https://www.linkedin.com/in/anitaagupta/
Chi Nguyen,"Vice President, Marketing",McKesson Corporation,Expertise in Building Growth - Start-Ups through Fortune 500 Organizations (Marketing/ Strategy & Business Development),https://www.linkedin.com/in/chimnguyen/
Chris McCarthy,"Vice President, Strategy & Innovation",HopeLab,HopeLab and ILN,https://www.linkedin.com/in/cjmccarthy/
Richard Gurley,Executive Vice President & member of Founding Team,WelbeHealth,Healthcare growth business leader,https://www.linkedin.com/in/richard-gurley-b153581/
Arun Mirchandani,"Sr. Vice President, Products and Technology",Vocera Communications (VCRA),"Head of Products (Technology, R&D, Prog Mgmnt)",https://www.linkedin.com/in/arunmirchandani/
"Ronald L. Copeland, MD, FACS",Senior Vice President of National Diversity & Inclusion Strategy and Policy,Kaiser Foundation Health Plan,Diversity & Inclusion Strategist ‰__ Innovative Physician Executive ‰__ Visionary Leader,https://www.linkedin.com/in/ronaldlcopeland/
John Bibby,Regional Vice President,St. Joseph Health,Northern CA VP of HR Providence St Joseph Health,https://www.linkedin.com/in/john-bibby-b660b115/
Thomas Leahy,Vice President Sales and Business Development,Aegify,"Managing Director, Synepta Group",https://www.linkedin.com/in/thomas-leahy-a497aa4/
Elizabeth Stone,Vice President of Operations,Nuna Inc.,Operations at Nuna Inc.,https://www.linkedin.com/in/elizabeth-stone-608a754/
Colleen McKeown,Senior Vice President and Area Manager Hospitals/Health Plan,Kaiser Permanente,CEO at Kaiser Permanente,https://www.linkedin.com/in/colleen-mckeown-8b98a834/
Erik Bengtsson,Vice President - Coaching Practice / Senior Manager,The Trium Group,Entrepreneurial Builder / Strategic Thought Leader / Executive Coach,https://www.linkedin.com/in/erbengtsson/
Helen Wilmot,"Vice President, Facilities Services & Planning",Stanford Health Care,Senior Executive | Board Member | Mentor,https://www.linkedin.com/in/helenwilmot/
Madhu Narasimhan,Senior Vice President - Head of Digital PMO,Wells Fargo,SVP - Head of Digital PMO at Wells Fargo,https://www.linkedin.com/in/madhu-narasimhan-81b532/
Josh DeFonzo,Vice President,"Auris Surgical Robotics, Inc.","Market, Customer, and Product Development Leader",https://www.linkedin.com/in/joshdefonzo/
Ali Farzad,Internal Vice President,Seed of Health,"Student at University of California, Berkeley",https://www.linkedin.com/in/ali-farzad-861967107/
Jenny Visperas,Account Vice President,Visiant Health,Sr. Relationship Manager at ikaSystems,https://www.linkedin.com/in/jenny-visperas-97a8608/
George Gardner-Serra,"Regional Vice President, Healthcare Strategy & Innovation (West Region Lead)",North Highland,Senior Advisor & Investor - Healthcare Strategy & Innovation,https://www.linkedin.com/in/georgegardner/
Steve Silverstein,"Vice President, Chief Clinical Architect",McKesson Corp.,VP at McKesson Corp.,https://www.linkedin.com/in/steve-silverstein-5778544/
Jason Erdell,"Executive Vice President, Technology-Enabled Services",Change Healthcare,EVP Technology-Enabled Services at Change Healthcare,https://www.linkedin.com/in/jason-erdell-25373b13/
Jason Higgins,Vice President - Strategy & Business Development/M&A,McKesson,Corporate & Business Development,https://www.linkedin.com/in/jason-higgins-8177a2/
Rhonda R Foster,Interim Senior Vice President and Chief Nursing and Patient Care Services Officer,City of Hope,Consultant,https://www.linkedin.com/in/rhonda-r-foster-a6305b14/
Patrick Nelli,"Senior Vice President, CAFE Product Line",Health Catalyst,"SVP, Health Catalyst",https://www.linkedin.com/in/jpatricknelli/
Matt Neal,Vice President - Vantage Oncology,McKesson,"Strategy and Business Development, McKesson",https://www.linkedin.com/in/matthewrneal/
"Becca Lococo, PhD","Vice President, Strategy",The Advisory Board Company,"Innovative healthcare professional, passionate about transforming healthcare",https://www.linkedin.com/in/becca-lococo-phd-a713185/
Ramya Singh,Vice President - North & South America,INSIGHTEC,Commercial Leader | High Growth Start Up Accelerator | General Manager | Business Development | Healthcare,https://www.linkedin.com/in/ramyasingh/
Mark Heit,"Senior Vice President, National Strategy & Development",Beacon Health Options,SVP of National Strategy & Development at Beacon Health Options,https://www.linkedin.com/in/mark-heit-8333516/
Efton Hall,"Vice President, Healthcare Division",Management Recruiters of Berkeley,"Executive Search, Healthcare",https://www.linkedin.com/in/eftonhall/
Mitchell Baum,"Regional Vice President of Payer Sales, Commercial West",Edifecs,"Regional VP of Payer Sales, Commercial West",https://www.linkedin.com/in/mitchbaum/
Tom Bobich,"Vice President, Marketing",Advanced ICU Care,Leadership for Growing Service Businesses,https://www.linkedin.com/in/tombobich/
Trevor Thompson,Vice President of Business Development,Royal Ambulance,"Healthcare Executive | VP, Business Development at Royal Ambulance",https://www.linkedin.com/in/trevorsthompson/
"Harly Neumann, PhD, SPHR","Vice President of Human Resources, Sutter Health Bay Area Foundation",Sutter Health,Healthcare HR Executive,https://www.linkedin.com/in/harlyneumann/
Phil Chuang,"Vice President, Strategy and Business Development, Sutter Care",Home at Sutter Health,"VP, Strategy and Business Development, Sutter Care at Home at Sutter Health",https://www.linkedin.com/in/philchuang/
Todd Strumwasser,Senior Vice President Operations,Dignity Health,Dignity Health,https://www.linkedin.com/in/todd-strumwasser-928885b/
Chris Boyd,Senior Vice President/Area Manager,Kaiser Permanente Santa Clara Medical Center,Healthcare Leader,https://www.linkedin.com/in/chris-boyd-1786623/
Mark Williams,Vice President IT/Chief Security Officer,Pacific Pulmonary Services,,https://www.linkedin.com/in/markpatrickwilliams/
Mike Patel,Chief Information Officer & Vice President,Verity Medical Foundation,CIO & VP at Verity Medical Foundation,https://www.linkedin.com/in/mike-patel-913385b/
