name,position,company,description,linkedin_url
"Ann Scott Blouin, RN, PhD, FACHE",,,Executive Vice President at The Joint Commission,https://www.linkedin.com/in/ann-scott-blouin-rn-phd-fache-4a78812
Patrik Vagenius,,,Executive Vice President at OnPlan Holdings,https://www.linkedin.com/in/patrik-vagenius-1037441
Traci dAuguste,,,Vice President of Clinical Services at NYPBMH,https://www.linkedin.com/in/traci-d-auguste-087a851
David M Russo,,,Vice President of Sales at Medline Industries,https://www.linkedin.com/in/david-m-russo-aa124a5
Matthew Trammell,,,Vice President of Operations at Premier Healthcare,https://www.linkedin.com/in/matthew-trammell-6a831b76
"Sanaz Amiran, DDS, FICOI",,,Vice President/Dentist at The Smile Group,https://www.linkedin.com/in/sanaz-amiran-dds-ficoi-7720b719
Dylan Ross,,,"Vice President, McKesson Medical-Surgical",https://www.linkedin.com/in/dylan-ross
Plamen Todorow,,,Assistant Vice President at Kaufman Hall,https://www.linkedin.com/in/plamentodorow
Jason D. Funke,,,Vice President of Sales at Cotiviti Healthcare,https://www.linkedin.com/in/jason-d-funke-1321541
Matt Powers,,,Vice President of Sales at UnitedHealth Group,https://www.linkedin.com/in/matt-powers-07669b3
Larry Corrigan,,,"Vice President, Operations at Medline Industries",https://www.linkedin.com/in/larry-corrigan-bb0a23a
Sindhuri Narra,,,Assistant Vice President at Kaufman Hall,https://www.linkedin.com/in/sindhuri-narra-7386032a
Steve Forcash,,,"Vice President, Analytics at LaunchPoint Corporation",https://www.linkedin.com/in/steveforcash
Jennifer Koenig,,,Vice President Corporate Communications at Stericycle,https://www.linkedin.com/in/jennifer-koenig-5320766a
Ann Lewis,,,Vice President of Operations at VOV Enterprises,https://www.linkedin.com/in/ann-lewis-16870541
Ann Hall,,,"Vice President, Strategy at Northwestern Medicine",https://www.linkedin.com/in/ann-hall-5b4b9b55
Jennifer Beaumont,,,Vice President IT at Radiology Partners,https://www.linkedin.com/in/jennifer-beaumont-36999020
Stratis Bahaveolos,,,"Vice President, Engagement at Northwestern Medicine",https://www.linkedin.com/in/sbahaveolos
Jacqueline Haas,,,Regional Vice President at Pieces Technologies,https://www.linkedin.com/in/jacqueline-haas-68644b27
Teri Draper,,,Vice President of Operations at CIOX Health,https://www.linkedin.com/in/teri-draper-20b34926
Jen Ierardi,,,"Vice President, Integrity, Northwestern Medicine",https://www.linkedin.com/in/jen-ierardi-a505539
Jeannie Justie,,,"Vice President, Finance, AMITA Health",https://www.linkedin.com/in/jeannie-justie-4a036b
Dan Milkens,,,"Vice President, Sales at Express Scripts",https://www.linkedin.com/in/dan-milkens-a143279
Ryan Noth,,,Regional Vice President at Addus HomeCare,https://www.linkedin.com/in/ryan-noth-77b1906
"Nicolette Ogier, OTR/L",,,Regional Vice President at HealthPRO\xc2\xae Rehabilitation,https://www.linkedin.com/in/nicolette-ogier-otr-l-84231447
Noel Araneta,,,Associate Vice President at AMITA Health,https://www.linkedin.com/in/noel-araneta-40a0508
Steve Sacks,,,Assistant Vice President at Kaufman Hall,https://www.linkedin.com/in/steve-sacks-11830686
Jeff Prince,,,"Area Vice President, Healogics, Inc.",https://www.linkedin.com/in/jeff-prince-58724510
Benjamin Johnson,,,Senior Vice President of Operations at ApolloMD,https://www.linkedin.com/in/benjamin-johnson-839b617
Robert Fromberg,,,Senior Vice President at Kaufman Hall,https://www.linkedin.com/in/robert-fromberg-3019683
Christal Herbst,,,"Regional Vice President, Business Development",https://www.linkedin.com/in/christal-herbst-54722b11
Lee Hedman,,,Executive Vice President at Surgical Directions,https://www.linkedin.com/in/lee-hedman-9735a477
Dan Clarin,,,Senior Vice President at Kaufman Hall,https://www.linkedin.com/in/danclarin
Sylvester Dazzo,,,"Vice President, Operations at Northwestern Medicine",https://www.linkedin.com/in/sylvester-dazzo-a63a7120
Steven Butler,,,Vice President of Sales at Integra ServiceConnect,https://www.linkedin.com/in/steven-butler-10595831
Angela Estey,,,Assistant Vice President at Kaufman Hall,https://www.linkedin.com/in/angela-estey-823a248
Jason ORiordan,,,Senior Vice President at Kaufman Hall,https://www.linkedin.com/in/jason-o-riordan-447a201
Dawn Samaris,,,Senior Vice President at Kaufman Hall,https://www.linkedin.com/in/dawn-samaris-aba4ba1
Kimberly Neese,,,Senior Vice President at Kaufman Hall,https://www.linkedin.com/in/kimberly-neese-53a73917
David Crane,,,Assistant Vice President at Kaufman Hall,https://www.linkedin.com/in/david-crane-63344217
Jerod Loe,,,Executive Vice President at The Joint Commission,https://www.linkedin.com/in/jerod-loeb-40501750
Susan Rojek,,,Executive Vice President at Royal Management,https://www.linkedin.com/in/susan-rojek-914a7015
Julie Kozak,,,Regional Vice President at UnitedHealth Group,https://www.linkedin.com/in/julie-kozak-a85a471
Patti Baran,,,Vice President Sales at Cardinal Health,https://www.linkedin.com/in/patti-baran-b06b504
George Fornaris,,,Vice President of Purchasing at UVANTA Healthcare,https://www.linkedin.com/in/george-fornaris-54220042
Betty Siuba,,,Vice President of Bereavement at Rainbow Hospice,https://www.linkedin.com/in/betty-siuba-07128515
John McAbee,,,Vice President Sales at Navmatic Inc.,https://www.linkedin.com/in/john-mcabee-0369695
Ben Patel,,,Vice President & CIO at Sinai Health System,https://www.linkedin.com/in/ben-patel-6330926
Mark Nicholson,,,"Vice President, Strategy at Baxter International Inc.",https://www.linkedin.com/in/manicholson
Scott Powder,,,"Senior Vice President, Chief Strategy Officer",https://www.linkedin.com/in/scott-powder-2700b33
Justin Schneider,,,Vice President of Operations at Sinai Health System,https://www.linkedin.com/in/justin-schneider-b2a2a91
Nicole Rogas,,,"Senior Vice President, Sales at Experian Health",https://www.linkedin.com/in/nicole-rogas-6a66141
Cynthia Barnard,,,"Vice President, Quality at Northwestern Memorial HealthCare",https://www.linkedin.com/in/cynthiabarnard
Laura Cunico,,,"Vice President, Sales at Stericycle Communication Solutions",https://www.linkedin.com/in/laura-cunico-11441510
Jonathan Stamm,,,"Vice President of Sales at TIDI Products, LLC",https://www.linkedin.com/in/jonathanstamm
Brian Washa,,,Senior Vice President NorthShore University HealthSystem,https://www.linkedin.com/in/brian-washa-19009b6
Mark Schumacher,,,Vice President of Performance at Northwestern Memorial HealthCare,https://www.linkedin.com/in/mark-schumacher-b83b4a3
Ryan L. Frazier,,,Senior Vice President at American Hospital Association,https://www.linkedin.com/in/ryan-l-frazier-6202a516
Kristen Kerns,,,Regional Vice President at Oak Street Health,https://www.linkedin.com/in/kernskristen
Brian Leadingham,,,"Vice President, Implementations at CVS Caremark Corporation",https://www.linkedin.com/in/brian-leadingham-a7240910
Michael Warren,,,"Vice President, Partnerships at AVIA Health Innovation",https://www.linkedin.com/in/michael-warren-0584895
Jennifer Bell,,,"Vice President, Development at Chicago Public Media",https://www.linkedin.com/in/jenniferbell08
David Rahija,,,Senior Vice President at NorthShore University HealthSystem,https://www.linkedin.com/in/david-rahija-8252081
Dan Doherty,,,"Vice President, Operations at Advocate Trinity Hospital",https://www.linkedin.com/in/dan-doherty-70959b20
Michael Shaffer,,,Vice President of Operations at Shore Capital Partners,https://www.linkedin.com/in/michael-shaffer-7531097
Roger Russell,,,Vice President of Finance at Palos Community Hospital,https://www.linkedin.com/in/roger-russell-1541234
Damian Florio,,,Area Vice President at Maxim Healthcare Services,https://www.linkedin.com/in/damianflorio
Pamela Szott,,,Senior Vice President at Event Medical Solutions,https://www.linkedin.com/in/pamela-szott-454711b4
Gabrielle Cummings,,,Senior Vice President at NorthShore University HealthSystem,https://www.linkedin.com/in/gabrielle-cummings-39bb447
"Joy Nance, NHA",,"rrent: ...Care, VP of Operations... another. Generally, VP...",Vice President of Operations at Anthem Memory Care,https://www.linkedin.com/in/joy-nance-nha-a9017075
Nick Smith,,,Vice President of Operations at Aurora Health Care,https://www.linkedin.com/in/nick-smith-3b606a139
Luke Szymanski,,,Executive Vice President at Phoenix Benefits Management,https://www.linkedin.com/in/lukeszy
Barbara Goodman,,,"Senior Vice President, PROPEL, iBIO Institute",https://www.linkedin.com/in/barbara-goodman-908b75
Joe Frasor,,,Senior Vice President - Illinois * Indiana * Michigan,https://www.linkedin.com/in/joe-frasor-8216026
Darcie Surinak,,,Vice President of Operations at Chicagoland Smile Group,https://www.linkedin.com/in/darcie-surinak-b0468655
Sarah Hirsch,,,Vice President of Operations at Shore Capital Partners,https://www.linkedin.com/in/sarah-hirsch-042aa889
Dr. V J,,,"Vice President, Codersclub at Vision Infonet Inc",https://www.linkedin.com/in/dr-v-j-50a05123
Steve Strode,,,Executive Vice President at The Advisory Board Company,https://www.linkedin.com/in/steve-strode-4411b69
Jeff Friant,,,"Vice President, Finance at Edward-Elmhurst Healthcare",https://www.linkedin.com/in/jeff-friant-148a0648
Joseph Dant,,,Vice President Strategy at Northwestern Memorial HealthCare,https://www.linkedin.com/in/joseph-dant-665b226
Tina Marie Eddy,,,"Regional Vice President, Fresenius Medical Care",https://www.linkedin.com/in/tina-marie-eddy-17253a15
Jeff Albers,,,Vice President Operations at Northwestern Medical Group,https://www.linkedin.com/in/jeff-albers-93331514
Julie Cerese,,,"Senior Vice President, Performance Management Vizient",https://www.linkedin.com/in/julie-cerese-1731085a
Rita Gura,,,Vice President Operations at Doctors of Physical Therapy,https://www.linkedin.com/in/rita-gura-67b1963
Donnica Austin-Cathey,,,Vice President of Operations at Holy Cross Hospital,https://www.linkedin.com/in/donnica-austin-cathey-5907a46
Matt Carlen,,,Vice President Operations at Centegra Health System,https://www.linkedin.com/in/mcarlen
Wilson Gottschild,,,"Vice President of Sales at Trice Imaging, Inc.",https://www.linkedin.com/in/wg2017
Mike Flynn,,,Vice President and CFO at Friendship Senior Options,https://www.linkedin.com/in/mike-flynn-a4803aa
Michael Kill,,,Vice President of Technology at Upfront Health Care,https://www.linkedin.com/in/michaeldkill
Lou Rofrano,,,Vice President of Sales at AMS Store and Shred,https://www.linkedin.com/in/lou-rofrano-290b53
Nirav Shah,,,Vice President Finance at Family Health Network,https://www.linkedin.com/in/nirav-shah-8899484a
Alex Akio Andrade,,,Vice President AHC > Global Operations Executive,https://www.linkedin.com/in/alex-akio-andrade-15603114
Rus Beasley,,,"Vice President, Development at Surgical Care Affiliates",https://www.linkedin.com/in/rus-beasley-a87205
Tom Girard,,,Vice President - Controller at Focus Healthcare Partners,https://www.linkedin.com/in/tom-girard-6952828
Don Rice,,,Regional Vice President at Turtle Beach Corp,https://www.linkedin.com/in/don-rice-079aa03
Scott Baruch,,,Territory Vice President at McKesson Technologies Solutions,https://www.linkedin.com/in/scott-baruch-0770ba1
Edward Holzhauer,,,Senior Vice President at Illinois Hospital Association,https://www.linkedin.com/in/edward-holzhauer-b61364a8
Christopher Zaruszak,,,Vice President of Operations at Family Health Network,https://www.linkedin.com/in/christopher-zaruszak-6991437
Ellen Glassberg,,,"Assistant Vice President, Patient Access Center",https://www.linkedin.com/in/eglassberg
Emily Kozak,,,"Vice President, Governance at Northwestern Memorial HealthCare",https://www.linkedin.com/in/emily-kozak-6566a017
Sandra Cubas,,,Vice President of Operations at Encore Senior Living,https://www.linkedin.com/in/sandra-cubas-a361117
Terry Guymon,,,"Vice President, Neurosciences at Advocate Health Care",https://www.linkedin.com/in/terryguymon
Darrick Minzey,,,"Vice President, Finance at Aurora Health Care",https://www.linkedin.com/in/darrick-minzey-123841a
Pranavi Reddy,,,Vice President of Operations at Ascot Diagnostic Services,https://www.linkedin.com/in/pranavireddy
Kevin Katz,,,Assistant Vice President at NorthShore University HealthSystem,https://www.linkedin.com/in/kevin-katz-4098a612
Adam Earl,,,Vice President of Operations at National Care Advisors,https://www.linkedin.com/in/adam-earl-4a0a6ba
Julie (Kollhoff) Ball,,,Vice President of Sales at Centurion Service Group,https://www.linkedin.com/in/julie-kollhoff-ball-44b6094
"Allen Schmalzer, FHM",,,Vice President Of Operations at TeamHealth Hospital Medicine,https://www.linkedin.com/in/allen-schmalzer-fhm-a8a665a
Ken Jay,,,"Vice President, Informatics at Illinois Hospital Association",https://www.linkedin.com/in/ken-jay-2933675
Joan Ralph,,,Group Vice President at Premier healthcare alliance,https://www.linkedin.com/in/joan-ralph-490aa475
Steven Huggins,,,Vice President of Operations at Steel Solutions USA,https://www.linkedin.com/in/steven-huggins-9829943a
Kirk Dennis,,,Vice President of Operations at Epix Healthcare Associates,https://www.linkedin.com/in/kirk-dennis-b4b6095
AJ Jones,,,Territory Vice President McKesson Provider Technologies,https://www.linkedin.com/in/aj-jones-864239
Barbara Lorsbach,,,Senior Vice President at American Hospital Association,https://www.linkedin.com/in/barbara-lorsbach-07a96b29
Dave Koch,,,Vice President / COO at VNA Health Care,https://www.linkedin.com/in/dave-koch-92b17880
Donald Fry,,,Executive Vice-President at MPA Healthcare Solutions,https://www.linkedin.com/in/donald-fry-3728a561
Sandy Orlowski,,,Assistant Vice President at NorthShore University HealthSystem,https://www.linkedin.com/in/sandy-orlowski-747a9b9
Marty Jeffers,,,Vice President Sales at Source Medical Products,https://www.linkedin.com/in/marty-jeffers-3297235
Susan Ventura,,,Executive Vice President at United Hospital System,https://www.linkedin.com/in/susan-ventura-94125812a
"Jamie Mack, CPA",,,Vice President of Finance Saint Anthony Hospital,https://www.linkedin.com/in/jamie-mack-cpa-00030443
Nicola Byrne,,,"Vice President, Finance at Resurrection Health Care",https://www.linkedin.com/in/nicola-byrne-b1260110
David McNary,,,Vice President Healthcare at Sample Solutions Group,https://www.linkedin.com/in/david-mcnary-8976926
"Jay Shah M.D., MBA",,,"Senior Vice President, Advisory Solutions, Lumeris",https://www.linkedin.com/in/jay-shah-m-d-mba-b916841
Jeremy J. Price,,,Assistant Vice President at NorthShore University HealthSystem,https://www.linkedin.com/in/jeremy-j-price-1a964825
Joseph Kohberger,,,"Vice President, Finance at The Mihalik Group, LLC",https://www.linkedin.com/in/joseph-kohberger-64367012
"David Di Loreto, MD",,,Senior Vice-President GE Healthcare-Population Health,https://www.linkedin.com/in/daviddiloreto
Eytan Dallal,,,Vice President of IT at Land of Lincoln Health Insurance,https://www.linkedin.com/in/eytandallal
Paul Epner,,,"Executive Vice President, Society to Improve Diagnosis in Medicine",https://www.linkedin.com/in/paulepner
MB Johnson,,,Vice President - Operations Northwestern Medicine Delnor Hospital,https://www.linkedin.com/in/mb-johnson-a40b0033
Leslie Haas Brewer,,,Vice President of Marketing at Cancer Treatment Centers of America,https://www.linkedin.com/in/leslie-haas-brewer
Daniel J. Marino,,,Executive Vice President at GE Healthcare Camden Group,https://www.linkedin.com/in/daniel-j-marino-3092137
Lisa Swiontek,,,Associate Vice President at Rush University Medical Center,https://www.linkedin.com/in/lisa-swiontek-a3631817
Sarah Jacobi,,,Partnership Vice President at United Surgical Partners International,https://www.linkedin.com/in/sarah-jacobi-176615a
Kristi Oliver,,,"Vice President of Operations at Spectrum Retirement Communities, LLC.",https://www.linkedin.com/in/kristi-oliver-1277a449
Jim Bicak,,,"Vice President at Mount Sinai Hospital, Sinai Health System",https://www.linkedin.com/in/jim-bicak-99311487
"Debra Waldron, MD,MPH,FAAP",,,Senior Vice President Child Health and Wellness at AAP,https://www.linkedin.com/in/debra-waldron-md-mph-faap-544b1375
Tony Prather,,,Vice President of Operations Symphony Post Acute Network,https://www.linkedin.com/in/tony-prather-79610444
Lisa Stewart,,,"Vice President & COO at Nutrition Care Systems, Inc.",https://www.linkedin.com/in/lisastewartatncs
Justin Johnson,,,Vice President of Finance at Northwestern Memorial Physicians Group,https://www.linkedin.com/in/justin-johnson-a3076b12
Tina Strimbu,,,"Division Vice President at Trilogy Health Services, LLC",https://www.linkedin.com/in/tina-strimbu-40a31568
"Cynthia (Sinde) Hahn, FACHE, CAE",,,Senior Vice President at American College of Healthcare Executives,https://www.linkedin.com/in/cynthia-sinde-hahn-fache-cae-a9a1748
Luke Duncan,,,Regional Vice President of Managed Care at Medline Industries,https://www.linkedin.com/in/luke-duncan-11a08824
Janis Anfossi,,,Associate Vice President at Rush University Medical Center,https://www.linkedin.com/in/janis-anfossi-b10a7140
Phyllis Foxworth,,,Vice President of Advocacy at Depression and Bipolar Support Alliance,https://www.linkedin.com/in/phyllis-foxworth-128b9369
"Norma A. Melgoza, FACHE",,,Associate Vice President at Rush University Medical Center,https://www.linkedin.com/in/norma-a-melgoza-fache-62461275
Gail Bumgarner,,,Senior Vice President at Rush-Copley Medical Center,https://www.linkedin.com/in/gail-bumgarner-5a592811
Jeanne Scheide,,,Divisional Vice President of Operations at National Surgical Hospitals,https://www.linkedin.com/in/jeanne-scheide-0606241
"Eddie Cruz, MBA",,,"Vice President, Operations at Access Community Health Network",https://www.linkedin.com/in/eddie-cruz-mba-12a0b813
"Edward Dernulc, MBA",,,Area Vice President at Arthur J. Gallagher & Co.,https://www.linkedin.com/in/eddernulc
Janine Mitchell,,,Assistant Vice President at Illinois Health and Hospital Association,https://www.linkedin.com/in/janine-mitchell-07a244109
Philip J. Valk,,,Vice President Sales at Advanced Medical Pricing Solutions (AMPS),https://www.linkedin.com/in/philip-j-valk-ab17374
"Mark Charles, CHSP, CHFM",,,"Regional Vice President, Facilities Management at Crothall Health Care",https://www.linkedin.com/in/mark-charles-chsp-chfm-79b2ba19
Maria Knecht,,,"Vice-President, Nursing: NorthShore University HealthSystem, Glenbrook Hospital",https://www.linkedin.com/in/maria-knecht-0880bb3a
"Kelly Jung, J.D./M.H.A.",,,Assistant Vice President - General Strategy and Payor/Provider Contracting Strategy,https://www.linkedin.com/in/kelly-jung-j-d-m-h-a-464a6013
Nancy Christie,,,Vice President of Operations at Advocate Health Care/Advocate Medical Group,https://www.linkedin.com/in/nancy-christie-6170a7a
William Garrison,,,"Regional Vice President at United Surgical Partners International, Inc",https://www.linkedin.com/in/william-garrison-17aa26
David Baker,,,"Executive Vice President for Healthcare Quality Evaluation, The Joint Commission",https://www.linkedin.com/in/david-baker-aba6792a
Marc Washington,,,"Divisional Vice President, Service Delivery & Operations (SDO) at HCSC",https://www.linkedin.com/in/mew72
Chris Miles,,,"Senior Vice President, Delivery System Transformation at Aon plc",https://www.linkedin.com/in/chris-miles-85aba37
Nancy Alcorn-Kell,,,Vice President Operations Northwestern Medicine-Regional Medical Group,https://www.linkedin.com/in/nancy-alcorn-kell-27149715
Eva Tait,,,owner/vice president ofAlways Best Care of Kane County,https://www.linkedin.com/in/eva-tait-73366822
Lance Hoxie,,,Executive Vice President at American Board of Oral and Maxillofacial Surgery,https://www.linkedin.com/in/lance-hoxie-b37b685
Robert Troksa,,,Vice President Physican Revenue Cycle Opearations at R1 RCM,https://www.linkedin.com/in/robert-troksa-3b8a065
Andrea Vallone,,,"Vice President of Operations at Millennium Medical Management Resources, Inc.",https://www.linkedin.com/in/andrea-vallone-22702750
Blanche Hill,,,Senior Vice President at Superior Air-Ground Ambulance Service,https://www.linkedin.com/in/blanche-hill-904b1510
Bill Shaw,,,Vice President of Sales at Zimmer Biomet: Program Development -Robotic Surgery,https://www.linkedin.com/in/bs2250
"Matissa N. Sammons, MA, CCHP",,,"Vice President, Certification at National Commission on Correctional Health Care",https://www.linkedin.com/in/matissa-n-sammons-ma-cchp-459a8a22
Oberrieder Marsha,,,"Senior Vice President, Operations at Northwestern Medicine Lake Forest Hospital",https://www.linkedin.com/in/oberrieder-marsha-6b827356
Jerry Bousk,,,"Vice President of Operations at LifeTech a division of RehabTECH Supply, Inc",https://www.linkedin.com/in/jerry-bousk-35354412
Christine Carrington,,,"Sr. Vice President at Remede Consulting Group, Inc. President ImaBridge Africa",https://www.linkedin.com/in/christine-carrington-674b322
Tammy S Welbourn,,,Vice President of Operations at Care Integration Services ( RSA Medical) Xerox Health,https://www.linkedin.com/in/tammy-s-welbourn-17b88b3
Jennifer Steffus,,,"Senior Vice President, Ann & Robert H. Lurie Childrens Hospital of Chicago Foundation",https://www.linkedin.com/in/jennifer-steffus-139a8113
"Adrienne Schultz, MSN, RN, HN-BC",,,Assistant Vice President at Cancer Treatment Centers of America at Midwestern Regional Medical Center,https://www.linkedin.com/in/adrienne-schultz-msn-rn-hn-bc-9b104932
Joe Przepiorka,Vice President of Marketing,"Encompass Group, LLC",Enhancing health care experiences with safe and comfortable products as Vice President of Marketing,https://www.linkedin.com/in/joeprzepiorka
Nicholas Galich,,,"Staff Vice President of Human Resources, Employee Health & Medical Staff Services at United Hospital System",https://www.linkedin.com/in/nicholas-galich-108a473
Daniel Schuffert,,,"Divisional Vice President at Health Care Service Corporation, BCBS of Illinois, Montana, New Mexico, Oklahoma & Texas",https://www.linkedin.com/in/daniel-schuffert-479a20
Christine Foley-Priester,,,"Vice President of Marketing, Advocate Health Care",https://www.linkedin.com/in/christine-foley-priester-aba7916
"Phillip L Kaufman, CPA",,,Vice President of Finance at Cancer Treatment Centers of America,https://www.linkedin.com/in/phillip-l-kaufman-cpa-3786a319
"Gail Rosseau, MD",,,Neurosurgeon,https://www.linkedin.com/in/gail-rosseau-md-594a0126
Gary Barkov,,,"Healthcare Technology/Clinical Engineering Mgr (Advocate Health Care), Drummer, Freemason",https://www.linkedin.com/in/garybarkov
Michael Nudell,,,LNHA,https://www.linkedin.com/in/michael-nudell-883a9258
"Angela K. Waller, MA",,,Strategic Relationship Builder,https://www.linkedin.com/in/angelakwaller
Hirsch Chinn,,,Founder & CEO - Footprints to Recovery Substance Abuse and Addiction Treatment,https://www.linkedin.com/in/hirsch-chinn-4a53154
Amy DeRosa,,,"Builder of clinical, operational, financial and technical excellence within the health care industry.",https://www.linkedin.com/in/amyderosa
Brad Depke,,,"Open for GS1, GDSN, UDI Opportunities with my new LLC.",https://www.linkedin.com/in/brad-depke-851164
Jean Chavez,,,Savvy Professional Specializing in Senior Living Risk Management and Insurance Needs,https://www.linkedin.com/in/jean-chavez-2a3231a3
Prutha Thakkar,,,Healthcare Consulting Intern at Leavitt Partners,https://www.linkedin.com/in/prutha-thakkar-4b6497117
Justin Funches,,,Business Builder,https://www.linkedin.com/in/funches
Shreya Thakkar,,,"DMD Candidate, University of Illinois at Chicago College of Dentistry",https://www.linkedin.com/in/shreya-thakkar-088568110
Zachary Brenner,,,KIWI-TEK,https://www.linkedin.com/in/zacharybrenner
Melissa Achettu,,,Student at Loyola University Chicago,https://www.linkedin.com/in/melissa-achettu-a9645710
Joyce Anne Wainio,,,Healthcare Administration \xe2\x99\xa6 Policy \xe2\x99\xa6 Finance \xe2\x99\xa6 Operations \xe2\x99\xa6 Leadership,https://www.linkedin.com/in/joyce-anne-wainio-28a1233
"Stacie Chaney, CST",,,Certified Surgical Technologist,https://www.linkedin.com/in/stacie-chaney-cst-a0735559
David Sack,,,Philanthropy,https://www.linkedin.com/in/david-sack-2605024
Le Andra Avitia,,,Helping individuals land their dream job at DynamicInterviewing.com - Get your free modules and land your dream job!,https://www.linkedin.com/in/leandraavitia
Lauren Sutfin,,,Health Science student that can bring a fresh perspective to your company.,https://www.linkedin.com/in/lauren-sutfin-b4281562
Sujay Karvekar,,,Assistant Administrator/Revenue Cycle Manager at Joliet Oncology/Presence Cancer Care,https://www.linkedin.com/in/sujkar
Walter Morrissey,,,Managing Director at Kaufman Hall and Associates,https://www.linkedin.com/in/walter-morrissey-43b9223
Joe Stecher,,,Rocket your EHR success with our award winning process & clinical insights. We are THE CERNER OPTIMIZATION EXPERTS,https://www.linkedin.com/in/joestecher
Cyril Iskander,,,Administrative Intern at Carle Foundation Hospital,https://www.linkedin.com/in/cyril-iskander-7827a5105
Sue McWilliams,,,Assistant Professor at Northern Arizona University,https://www.linkedin.com/in/sue-mcwilliams-a6aa25
Paula Reza,,,Certified Senior Care Advisor/ Senior Placement Specialist,https://www.linkedin.com/in/paula-reza-a51409129
Tim Courtney,,,"Strategic Intelligence Executive at Change Healthcare (Formerly aka RelayHealth, a Division of McKesson)",https://www.linkedin.com/in/tim-courtney-9b115150
Nina Doby,,,Label and Regulatory Specialist at Shire,https://www.linkedin.com/in/nina-doby-44a4221a
Connie Sunderhaus,,,Clinical Consultant-Case Management,https://www.linkedin.com/in/connie-sunderhaus-a79701
Jean LaRoche,,,Healthcare Executive,https://www.linkedin.com/in/jean-laroche-6025707
Andrea Siekierski,,,Full Time Faculty and Program Director at Waubonsee Community College,https://www.linkedin.com/in/andrea-siekierski-b825b73
Jennifer Cowel,,,CEO at Patton Healthcare Consulting Inc,https://www.linkedin.com/in/jennifer-cowel-0728ba19
Esha Munshi,,,Student at Loyola University Chicago,https://www.linkedin.com/in/esha-munshi-50a703137
Amina Ahmed,,,University of Chicago Hospital,https://www.linkedin.com/in/amina-ahmed-6440642
Joseph Conant,,,Nursing Student at Chamberlain College of Nursing,https://www.linkedin.com/in/josephconant
"Heath Bell, MBA, CHCIO, FCHIME",,,Chief Information Officer at Kish Health System,https://www.linkedin.com/in/heathb15
Lynne Grenier,,,PartnerHealth,https://www.linkedin.com/in/lynne-grenier-b047119
"Dipul Patadia MD, MBA",,,"Chairman, Emergency Medicine at Advocate Good Samaritan Hospital",https://www.linkedin.com/in/dipul-patadia-md-mba-a4a63710
Dave Szela,,,National Vice President,https://www.linkedin.com/in/dave-szela-1b18311
Rick Dawson,,,"VP Telehealth at IDSolutions, Clinical Telehealth Enablement, Technology & Workflow integration, Epic EMR integration",https://www.linkedin.com/in/rickdawsontelehealth
Lamont G. Jones,,,Regional Vice President Of Operations,https://www.linkedin.com/in/lamont-g-jones-149b4524
Chris Westerkamp,,,"Vice President, Revenue Cycle",https://www.linkedin.com/in/chris-westerkamp-985b4416
Grady Grant III,,,Vice President Medical sales,https://www.linkedin.com/in/grady-grant-iii-3b08543
Rick Salzer,,,Vice President - Market Development,https://www.linkedin.com/in/rick-salzer-a7545a4
Dan Seals,,,Vice President of Business Development,https://www.linkedin.com/in/dan-seals-3823aa52
David Mallen,,,Regional Vice President,https://www.linkedin.com/in/david-mallen
Amy Ross,,,Vice President,https://www.linkedin.com/in/amy-ross-726ab59
Aletha Ross,,,Vice President Human Resources,https://www.linkedin.com/in/aletha-ross-28b0aaa
Sharon Lawrence,,,"Vice President, Human Resources",https://www.linkedin.com/in/sharon-lawrence-6750032
Bob Kinnison,,,Area Vice President at Healogics,https://www.linkedin.com/in/bobkinnison
Charles LeFevre,,,"Vice President, Information Technology",https://www.linkedin.com/in/charleslefevre
Melinda Scott,,,Vice President Sales & Marketing,https://www.linkedin.com/in/melinda-scott-8b7b7917
Craig McCoy,,,Vice President of Sales,https://www.linkedin.com/in/craig-mccoy-970b42a
Irma Park,,,Vice President Of Business Development,https://www.linkedin.com/in/irma-park-b872856
Ales Cejka,,,Vice President of RCM services,https://www.linkedin.com/in/ales-cejka-6b92a730
Anne Pukstys,,,"Senior Vice President, IPG",https://www.linkedin.com/in/anne-pukstys-a8b686
Joe Scheidler,,,"Vice President, National Accounts",https://www.linkedin.com/in/joescheidler
Cari Netolicky,,,Vice President Human Resources,https://www.linkedin.com/in/cari-netolicky-29416523
Peter Nanos,,,"Vice President, Solutions Management",https://www.linkedin.com/in/peternanos
Rick Banas,,,Vice President of Development and Positioning,https://www.linkedin.com/in/rick-banas-113b0ba
Sandy Berg,,,"Vice President, Client Services",https://www.linkedin.com/in/sandy-berg-20a76615
Jane Ruppert RD LDN CDE,,,Vice President of Health Services,https://www.linkedin.com/in/jane-ruppert-rd-ldn-cde-33a28a1a
Carlene Motto,,,Executive Vice President of Sales,https://www.linkedin.com/in/carlene-motto-4520aa4
"Carol Houle, PHR, SHRM-CP",Vice President of Human Resources,"Christian Horizons, Inc.",Vice President Human Resources,https://www.linkedin.com/in/carol-houle-phr-shrm-cp-5b916717
Matt Engels,,,Vice President at CorVel Corporation,https://www.linkedin.com/in/matt-engels-bb3b6410
Diana Franklin,,,"Vice President, HR",https://www.linkedin.com/in/diana-franklin-a6624b3
Julie Bringas,,,Vice President of Business Development,https://www.linkedin.com/in/julie-bringas-5a59756
Anh Reiland,,,Vice President of Care Management,https://www.linkedin.com/in/anh-reiland-2791b855
